timestamp_utc,timestamp_local,local_date,local_time,area_mean_vpd_kpa
2018-07-05 06:00:00+00:00,2018-07-05 16:00:00+10:00,2018-07-05,16:00,0.7465846
2018-07-06 02:00:00+00:00,2018-07-06 12:00:00+10:00,2018-07-06,12:00,1.052215
2018-07-06 06:00:00+00:00,2018-07-06 16:00:00+10:00,2018-07-06,16:00,0.5754874
2018-07-07 02:00:00+00:00,2018-07-07 12:00:00+10:00,2018-07-07,12:00,0.54836124
2018-07-07 06:00:00+00:00,2018-07-07 16:00:00+10:00,2018-07-07,16:00,0.19231005
2018-07-08 02:00:00+00:00,2018-07-08 12:00:00+10:00,2018-07-08,12:00,0.41852173
2018-07-08 06:00:00+00:00,2018-07-08 16:00:00+10:00,2018-07-08,16:00,0.32266155
2018-07-09 02:00:00+00:00,2018-07-09 12:00:00+10:00,2018-07-09,12:00,0.76058716
2018-07-09 06:00:00+00:00,2018-07-09 16:00:00+10:00,2018-07-09,16:00,0.58595043
2018-07-10 02:00:00+00:00,2018-07-10 12:00:00+10:00,2018-07-10,12:00,0.6407442
2018-07-10 06:00:00+00:00,2018-07-10 16:00:00+10:00,2018-07-10,16:00,0.5520567
2018-07-11 02:00:00+00:00,2018-07-11 12:00:00+10:00,2018-07-11,12:00,0.5959652
2018-07-11 06:00:00+00:00,2018-07-11 16:00:00+10:00,2018-07-11,16:00,0.468279
2018-07-12 02:00:00+00:00,2018-07-12 12:00:00+10:00,2018-07-12,12:00,0.6858363
2018-07-12 06:00:00+00:00,2018-07-12 16:00:00+10:00,2018-07-12,16:00,0.5322175
2018-07-13 02:00:00+00:00,2018-07-13 12:00:00+10:00,2018-07-13,12:00,0.5937569
2018-07-13 06:00:00+00:00,2018-07-13 16:00:00+10:00,2018-07-13,16:00,0.42131194
2018-07-14 02:00:00+00:00,2018-07-14 12:00:00+10:00,2018-07-14,12:00,0.7108236
2018-07-14 06:00:00+00:00,2018-07-14 16:00:00+10:00,2018-07-14,16:00,0.5628057
2018-07-15 02:00:00+00:00,2018-07-15 12:00:00+10:00,2018-07-15,12:00,0.81145287
2018-07-15 06:00:00+00:00,2018-07-15 16:00:00+10:00,2018-07-15,16:00,0.6010854
2018-07-16 02:00:00+00:00,2018-07-16 12:00:00+10:00,2018-07-16,12:00,0.8286788
2018-07-16 06:00:00+00:00,2018-07-16 16:00:00+10:00,2018-07-16,16:00,0.72299594
2018-07-17 02:00:00+00:00,2018-07-17 12:00:00+10:00,2018-07-17,12:00,1.2563292
2018-07-17 06:00:00+00:00,2018-07-17 16:00:00+10:00,2018-07-17,16:00,1.178575
2018-07-18 02:00:00+00:00,2018-07-18 12:00:00+10:00,2018-07-18,12:00,1.0203398
2018-07-18 06:00:00+00:00,2018-07-18 16:00:00+10:00,2018-07-18,16:00,0.95294523
2018-07-19 02:00:00+00:00,2018-07-19 12:00:00+10:00,2018-07-19,12:00,0.9381404
2018-07-19 06:00:00+00:00,2018-07-19 16:00:00+10:00,2018-07-19,16:00,0.89240426
2018-07-20 02:00:00+00:00,2018-07-20 12:00:00+10:00,2018-07-20,12:00,0.45672444
2018-07-20 06:00:00+00:00,2018-07-20 16:00:00+10:00,2018-07-20,16:00,0.43677202
2018-07-21 02:00:00+00:00,2018-07-21 12:00:00+10:00,2018-07-21,12:00,0.6804647
2018-07-21 06:00:00+00:00,2018-07-21 16:00:00+10:00,2018-07-21,16:00,0.58375317
2018-07-22 02:00:00+00:00,2018-07-22 12:00:00+10:00,2018-07-22,12:00,0.737956
2018-07-22 06:00:00+00:00,2018-07-22 16:00:00+10:00,2018-07-22,16:00,0.62591374
2018-07-23 02:00:00+00:00,2018-07-23 12:00:00+10:00,2018-07-23,12:00,0.9103407
2018-07-23 06:00:00+00:00,2018-07-23 16:00:00+10:00,2018-07-23,16:00,0.70328
2018-07-24 02:00:00+00:00,2018-07-24 12:00:00+10:00,2018-07-24,12:00,1.3484864
2018-07-24 06:00:00+00:00,2018-07-24 16:00:00+10:00,2018-07-24,16:00,1.1682729
2018-07-25 02:00:00+00:00,2018-07-25 12:00:00+10:00,2018-07-25,12:00,1.0559309
2018-07-25 06:00:00+00:00,2018-07-25 16:00:00+10:00,2018-07-25,16:00,0.9540589
2018-07-26 02:00:00+00:00,2018-07-26 12:00:00+10:00,2018-07-26,12:00,0.94097286
2018-07-26 06:00:00+00:00,2018-07-26 16:00:00+10:00,2018-07-26,16:00,0.70411444
2018-07-27 02:00:00+00:00,2018-07-27 12:00:00+10:00,2018-07-27,12:00,1.0380707
2018-07-27 06:00:00+00:00,2018-07-27 16:00:00+10:00,2018-07-27,16:00,0.9105277
2018-07-28 02:00:00+00:00,2018-07-28 12:00:00+10:00,2018-07-28,12:00,1.0752931
2018-07-28 06:00:00+00:00,2018-07-28 16:00:00+10:00,2018-07-28,16:00,0.74623156
2018-07-29 02:00:00+00:00,2018-07-29 12:00:00+10:00,2018-07-29,12:00,0.9404414
2018-07-29 06:00:00+00:00,2018-07-29 16:00:00+10:00,2018-07-29,16:00,0.7430828
2018-07-30 02:00:00+00:00,2018-07-30 12:00:00+10:00,2018-07-30,12:00,0.73250145
2018-07-30 06:00:00+00:00,2018-07-30 16:00:00+10:00,2018-07-30,16:00,0.63477993
2018-07-31 02:00:00+00:00,2018-07-31 12:00:00+10:00,2018-07-31,12:00,0.87515825
2018-07-31 06:00:00+00:00,2018-07-31 16:00:00+10:00,2018-07-31,16:00,0.77427167
2018-08-01 02:00:00+00:00,2018-08-01 12:00:00+10:00,2018-08-01,12:00,1.0066689
2018-08-01 06:00:00+00:00,2018-08-01 16:00:00+10:00,2018-08-01,16:00,0.79192114
2018-08-02 02:00:00+00:00,2018-08-02 12:00:00+10:00,2018-08-02,12:00,0.69030243
2018-08-02 06:00:00+00:00,2018-08-02 16:00:00+10:00,2018-08-02,16:00,0.72525424
2018-08-03 02:00:00+00:00,2018-08-03 12:00:00+10:00,2018-08-03,12:00,0.9371663
2018-08-03 06:00:00+00:00,2018-08-03 16:00:00+10:00,2018-08-03,16:00,0.8892949
2018-08-04 02:00:00+00:00,2018-08-04 12:00:00+10:00,2018-08-04,12:00,0.66034085
2018-08-04 06:00:00+00:00,2018-08-04 16:00:00+10:00,2018-08-04,16:00,0.596474
2018-08-05 02:00:00+00:00,2018-08-05 12:00:00+10:00,2018-08-05,12:00,0.998533
2018-08-05 06:00:00+00:00,2018-08-05 16:00:00+10:00,2018-08-05,16:00,0.9171025
2018-08-06 02:00:00+00:00,2018-08-06 12:00:00+10:00,2018-08-06,12:00,0.075487934
2018-08-06 06:00:00+00:00,2018-08-06 16:00:00+10:00,2018-08-06,16:00,0.5815483
2018-08-07 02:00:00+00:00,2018-08-07 12:00:00+10:00,2018-08-07,12:00,0.5143196
2018-08-07 06:00:00+00:00,2018-08-07 16:00:00+10:00,2018-08-07,16:00,0.51267767
2018-08-08 02:00:00+00:00,2018-08-08 12:00:00+10:00,2018-08-08,12:00,0.70484287
2018-08-08 06:00:00+00:00,2018-08-08 16:00:00+10:00,2018-08-08,16:00,0.68917704
2018-08-09 02:00:00+00:00,2018-08-09 12:00:00+10:00,2018-08-09,12:00,1.0569035
2018-08-09 06:00:00+00:00,2018-08-09 16:00:00+10:00,2018-08-09,16:00,0.9478136
2018-08-10 02:00:00+00:00,2018-08-10 12:00:00+10:00,2018-08-10,12:00,1.1247476
2018-08-10 06:00:00+00:00,2018-08-10 16:00:00+10:00,2018-08-10,16:00,1.0128572
2018-08-11 02:00:00+00:00,2018-08-11 12:00:00+10:00,2018-08-11,12:00,1.3487725
2018-08-11 06:00:00+00:00,2018-08-11 16:00:00+10:00,2018-08-11,16:00,1.2228462
2018-08-12 02:00:00+00:00,2018-08-12 12:00:00+10:00,2018-08-12,12:00,0.57294685
2018-08-12 06:00:00+00:00,2018-08-12 16:00:00+10:00,2018-08-12,16:00,0.463335
2018-08-13 02:00:00+00:00,2018-08-13 12:00:00+10:00,2018-08-13,12:00,0.679142
2018-08-13 06:00:00+00:00,2018-08-13 16:00:00+10:00,2018-08-13,16:00,0.5016146
2018-08-14 02:00:00+00:00,2018-08-14 12:00:00+10:00,2018-08-14,12:00,1.0913543
2018-08-14 06:00:00+00:00,2018-08-14 16:00:00+10:00,2018-08-14,16:00,1.0030026
2018-08-15 02:00:00+00:00,2018-08-15 12:00:00+10:00,2018-08-15,12:00,1.2759364
2018-08-15 06:00:00+00:00,2018-08-15 16:00:00+10:00,2018-08-15,16:00,1.2713213
2018-08-16 02:00:00+00:00,2018-08-16 12:00:00+10:00,2018-08-16,12:00,1.2242123
2018-08-16 06:00:00+00:00,2018-08-16 16:00:00+10:00,2018-08-16,16:00,0.7947305
2018-08-17 02:00:00+00:00,2018-08-17 12:00:00+10:00,2018-08-17,12:00,0.83881974
2018-08-17 06:00:00+00:00,2018-08-17 16:00:00+10:00,2018-08-17,16:00,0.6803618
2018-08-18 02:00:00+00:00,2018-08-18 12:00:00+10:00,2018-08-18,12:00,0.9788475
2018-08-18 06:00:00+00:00,2018-08-18 16:00:00+10:00,2018-08-18,16:00,0.4584457
2018-08-19 02:00:00+00:00,2018-08-19 12:00:00+10:00,2018-08-19,12:00,0.62926143
2018-08-19 06:00:00+00:00,2018-08-19 16:00:00+10:00,2018-08-19,16:00,0.40631723
2018-08-20 02:00:00+00:00,2018-08-20 12:00:00+10:00,2018-08-20,12:00,0.8962695
2018-08-20 06:00:00+00:00,2018-08-20 16:00:00+10:00,2018-08-20,16:00,0.68769103
2018-08-21 02:00:00+00:00,2018-08-21 12:00:00+10:00,2018-08-21,12:00,0.59583133
2018-08-21 06:00:00+00:00,2018-08-21 16:00:00+10:00,2018-08-21,16:00,0.4932073
2018-08-22 02:00:00+00:00,2018-08-22 12:00:00+10:00,2018-08-22,12:00,0.773489
2018-08-22 06:00:00+00:00,2018-08-22 16:00:00+10:00,2018-08-22,16:00,0.6853192
2018-08-23 02:00:00+00:00,2018-08-23 12:00:00+10:00,2018-08-23,12:00,0.6082784
2018-08-23 06:00:00+00:00,2018-08-23 16:00:00+10:00,2018-08-23,16:00,0.5957536
2018-08-24 02:00:00+00:00,2018-08-24 12:00:00+10:00,2018-08-24,12:00,0.6804259
2018-08-24 06:00:00+00:00,2018-08-24 16:00:00+10:00,2018-08-24,16:00,0.79538196
2018-08-25 02:00:00+00:00,2018-08-25 12:00:00+10:00,2018-08-25,12:00,0.43321225
2018-08-25 06:00:00+00:00,2018-08-25 16:00:00+10:00,2018-08-25,16:00,0.26377928
2018-08-26 02:00:00+00:00,2018-08-26 12:00:00+10:00,2018-08-26,12:00,0.17011714
2018-08-26 06:00:00+00:00,2018-08-26 16:00:00+10:00,2018-08-26,16:00,0.12188069
2018-08-27 02:00:00+00:00,2018-08-27 12:00:00+10:00,2018-08-27,12:00,0.4056603
2018-08-27 06:00:00+00:00,2018-08-27 16:00:00+10:00,2018-08-27,16:00,0.29337925
2018-08-28 02:00:00+00:00,2018-08-28 12:00:00+10:00,2018-08-28,12:00,0.63724715
2018-08-28 06:00:00+00:00,2018-08-28 16:00:00+10:00,2018-08-28,16:00,0.76914614
2018-08-29 02:00:00+00:00,2018-08-29 12:00:00+10:00,2018-08-29,12:00,0.9218864
2018-08-29 06:00:00+00:00,2018-08-29 16:00:00+10:00,2018-08-29,16:00,0.87028235
2018-08-30 02:00:00+00:00,2018-08-30 12:00:00+10:00,2018-08-30,12:00,1.092015
2018-08-30 06:00:00+00:00,2018-08-30 16:00:00+10:00,2018-08-30,16:00,1.057561
2018-08-31 02:00:00+00:00,2018-08-31 12:00:00+10:00,2018-08-31,12:00,0.45228434
2018-08-31 06:00:00+00:00,2018-08-31 16:00:00+10:00,2018-08-31,16:00,0.29615223
2018-09-01 02:00:00+00:00,2018-09-01 12:00:00+10:00,2018-09-01,12:00,0.61942333
2018-09-01 06:00:00+00:00,2018-09-01 16:00:00+10:00,2018-09-01,16:00,0.5400726
2018-09-02 02:00:00+00:00,2018-09-02 12:00:00+10:00,2018-09-02,12:00,0.7644941
2018-09-02 06:00:00+00:00,2018-09-02 16:00:00+10:00,2018-09-02,16:00,0.56937784
2018-09-03 02:00:00+00:00,2018-09-03 12:00:00+10:00,2018-09-03,12:00,0.43545032
2018-09-03 06:00:00+00:00,2018-09-03 16:00:00+10:00,2018-09-03,16:00,0.19187133
2018-09-04 02:00:00+00:00,2018-09-04 12:00:00+10:00,2018-09-04,12:00,0.14378536
2018-09-04 06:00:00+00:00,2018-09-04 16:00:00+10:00,2018-09-04,16:00,0.24403413
2018-09-05 02:00:00+00:00,2018-09-05 12:00:00+10:00,2018-09-05,12:00,0.5626208
2018-09-05 06:00:00+00:00,2018-09-05 16:00:00+10:00,2018-09-05,16:00,0.49758932
2018-09-06 02:00:00+00:00,2018-09-06 12:00:00+10:00,2018-09-06,12:00,0.6764075
2018-09-06 06:00:00+00:00,2018-09-06 16:00:00+10:00,2018-09-06,16:00,0.5739179
2018-09-07 02:00:00+00:00,2018-09-07 12:00:00+10:00,2018-09-07,12:00,0.48881063
2018-09-07 06:00:00+00:00,2018-09-07 16:00:00+10:00,2018-09-07,16:00,0.12660253
2018-09-08 02:00:00+00:00,2018-09-08 12:00:00+10:00,2018-09-08,12:00,0.23206644
2018-09-08 06:00:00+00:00,2018-09-08 16:00:00+10:00,2018-09-08,16:00,0.2129275
2018-09-09 02:00:00+00:00,2018-09-09 12:00:00+10:00,2018-09-09,12:00,1.0122701
2018-09-09 06:00:00+00:00,2018-09-09 16:00:00+10:00,2018-09-09,16:00,0.9726758
2018-09-10 02:00:00+00:00,2018-09-10 12:00:00+10:00,2018-09-10,12:00,1.2374123
2018-09-10 06:00:00+00:00,2018-09-10 16:00:00+10:00,2018-09-10,16:00,1.1256101
2018-09-11 02:00:00+00:00,2018-09-11 12:00:00+10:00,2018-09-11,12:00,1.3499966
2018-09-11 06:00:00+00:00,2018-09-11 16:00:00+10:00,2018-09-11,16:00,1.3104914
2018-09-12 02:00:00+00:00,2018-09-12 12:00:00+10:00,2018-09-12,12:00,1.785973
2018-09-12 06:00:00+00:00,2018-09-12 16:00:00+10:00,2018-09-12,16:00,1.7124768
2018-09-13 02:00:00+00:00,2018-09-13 12:00:00+10:00,2018-09-13,12:00,1.4542093
2018-09-13 06:00:00+00:00,2018-09-13 16:00:00+10:00,2018-09-13,16:00,1.485055
2018-09-14 02:00:00+00:00,2018-09-14 12:00:00+10:00,2018-09-14,12:00,1.6974977
2018-09-14 06:00:00+00:00,2018-09-14 16:00:00+10:00,2018-09-14,16:00,1.5252624
2018-09-15 02:00:00+00:00,2018-09-15 12:00:00+10:00,2018-09-15,12:00,2.4981282
2018-09-15 06:00:00+00:00,2018-09-15 16:00:00+10:00,2018-09-15,16:00,2.3814542
2018-09-16 02:00:00+00:00,2018-09-16 12:00:00+10:00,2018-09-16,12:00,1.0129606
2018-09-16 06:00:00+00:00,2018-09-16 16:00:00+10:00,2018-09-16,16:00,0.9876496
2018-09-17 02:00:00+00:00,2018-09-17 12:00:00+10:00,2018-09-17,12:00,0.91886187
2018-09-17 06:00:00+00:00,2018-09-17 16:00:00+10:00,2018-09-17,16:00,0.9549663
2018-09-18 02:00:00+00:00,2018-09-18 12:00:00+10:00,2018-09-18,12:00,1.4293998
2018-09-18 06:00:00+00:00,2018-09-18 16:00:00+10:00,2018-09-18,16:00,1.3332435
2018-09-19 02:00:00+00:00,2018-09-19 12:00:00+10:00,2018-09-19,12:00,1.7862085
2018-09-19 06:00:00+00:00,2018-09-19 16:00:00+10:00,2018-09-19,16:00,1.3891624
2018-09-20 02:00:00+00:00,2018-09-20 12:00:00+10:00,2018-09-20,12:00,1.0558497
2018-09-20 06:00:00+00:00,2018-09-20 16:00:00+10:00,2018-09-20,16:00,1.0034014
2018-09-21 02:00:00+00:00,2018-09-21 12:00:00+10:00,2018-09-21,12:00,1.3090422
2018-09-21 06:00:00+00:00,2018-09-21 16:00:00+10:00,2018-09-21,16:00,1.3775872
2018-09-22 02:00:00+00:00,2018-09-22 12:00:00+10:00,2018-09-22,12:00,1.5774841
2018-09-22 06:00:00+00:00,2018-09-22 16:00:00+10:00,2018-09-22,16:00,1.2128088
2018-09-23 02:00:00+00:00,2018-09-23 12:00:00+10:00,2018-09-23,12:00,1.5644478
2018-09-23 06:00:00+00:00,2018-09-23 16:00:00+10:00,2018-09-23,16:00,1.5425936
2018-09-24 02:00:00+00:00,2018-09-24 12:00:00+10:00,2018-09-24,12:00,0.39436206
2018-09-24 06:00:00+00:00,2018-09-24 16:00:00+10:00,2018-09-24,16:00,0.27070498
2018-09-25 02:00:00+00:00,2018-09-25 12:00:00+10:00,2018-09-25,12:00,0.79117894
2018-09-25 06:00:00+00:00,2018-09-25 16:00:00+10:00,2018-09-25,16:00,0.9222498
2018-09-26 02:00:00+00:00,2018-09-26 12:00:00+10:00,2018-09-26,12:00,0.17310387
2018-09-26 06:00:00+00:00,2018-09-26 16:00:00+10:00,2018-09-26,16:00,0.17183912
2018-09-27 02:00:00+00:00,2018-09-27 12:00:00+10:00,2018-09-27,12:00,1.025928
2018-09-27 06:00:00+00:00,2018-09-27 16:00:00+10:00,2018-09-27,16:00,1.3678759
2018-09-28 02:00:00+00:00,2018-09-28 12:00:00+10:00,2018-09-28,12:00,2.058799
2018-09-28 06:00:00+00:00,2018-09-28 16:00:00+10:00,2018-09-28,16:00,1.7717241
2018-09-29 02:00:00+00:00,2018-09-29 12:00:00+10:00,2018-09-29,12:00,1.2196345
2018-09-29 06:00:00+00:00,2018-09-29 16:00:00+10:00,2018-09-29,16:00,1.0404513
2018-09-30 02:00:00+00:00,2018-09-30 12:00:00+10:00,2018-09-30,12:00,1.0798143
2018-09-30 06:00:00+00:00,2018-09-30 16:00:00+10:00,2018-09-30,16:00,1.1257101
2018-10-01 02:00:00+00:00,2018-10-01 12:00:00+10:00,2018-10-01,12:00,1.1402072
2018-10-01 06:00:00+00:00,2018-10-01 16:00:00+10:00,2018-10-01,16:00,1.3177756
2018-10-02 02:00:00+00:00,2018-10-02 12:00:00+10:00,2018-10-02,12:00,1.812683
2018-10-02 06:00:00+00:00,2018-10-02 16:00:00+10:00,2018-10-02,16:00,1.8314548
2018-10-03 02:00:00+00:00,2018-10-03 12:00:00+10:00,2018-10-03,12:00,1.298956
2018-10-03 06:00:00+00:00,2018-10-03 16:00:00+10:00,2018-10-03,16:00,0.7214899
2018-10-04 02:00:00+00:00,2018-10-04 12:00:00+10:00,2018-10-04,12:00,0.032504838
2018-10-04 06:00:00+00:00,2018-10-04 16:00:00+10:00,2018-10-04,16:00,0.07224933
2018-10-05 02:00:00+00:00,2018-10-05 12:00:00+10:00,2018-10-05,12:00,0.23198783
2018-10-05 06:00:00+00:00,2018-10-05 16:00:00+10:00,2018-10-05,16:00,0.24370515
2018-10-06 02:00:00+00:00,2018-10-06 12:00:00+10:00,2018-10-06,12:00,0.66862315
2018-10-06 06:00:00+00:00,2018-10-06 16:00:00+10:00,2018-10-06,16:00,0.6113651
2018-10-07 02:00:00+00:00,2018-10-07 13:00:00+11:00,2018-10-07,13:00,0.6307035
2018-10-07 06:00:00+00:00,2018-10-07 17:00:00+11:00,2018-10-07,17:00,0.4787319
2018-10-08 02:00:00+00:00,2018-10-08 13:00:00+11:00,2018-10-08,13:00,1.1561311
2018-10-08 06:00:00+00:00,2018-10-08 17:00:00+11:00,2018-10-08,17:00,0.953739
2018-10-09 02:00:00+00:00,2018-10-09 13:00:00+11:00,2018-10-09,13:00,1.6757745
2018-10-09 06:00:00+00:00,2018-10-09 17:00:00+11:00,2018-10-09,17:00,1.701742
2018-10-10 02:00:00+00:00,2018-10-10 13:00:00+11:00,2018-10-10,13:00,0.05008884
2018-10-10 06:00:00+00:00,2018-10-10 17:00:00+11:00,2018-10-10,17:00,0.11720228
2018-10-11 02:00:00+00:00,2018-10-11 13:00:00+11:00,2018-10-11,13:00,0.2305008
2018-10-11 06:00:00+00:00,2018-10-11 17:00:00+11:00,2018-10-11,17:00,0.21573776
2018-10-12 02:00:00+00:00,2018-10-12 13:00:00+11:00,2018-10-12,13:00,0.42534772
2018-10-12 06:00:00+00:00,2018-10-12 17:00:00+11:00,2018-10-12,17:00,0.16610308
2018-10-13 02:00:00+00:00,2018-10-13 13:00:00+11:00,2018-10-13,13:00,0.5988794
2018-10-13 06:00:00+00:00,2018-10-13 17:00:00+11:00,2018-10-13,17:00,0.42062178
2018-10-14 02:00:00+00:00,2018-10-14 13:00:00+11:00,2018-10-14,13:00,0.21161608
2018-10-14 06:00:00+00:00,2018-10-14 17:00:00+11:00,2018-10-14,17:00,0.25739098
2018-10-15 02:00:00+00:00,2018-10-15 13:00:00+11:00,2018-10-15,13:00,0.5379601
2018-10-15 06:00:00+00:00,2018-10-15 17:00:00+11:00,2018-10-15,17:00,0.32719755
2018-10-16 02:00:00+00:00,2018-10-16 13:00:00+11:00,2018-10-16,13:00,1.0509137
2018-10-16 06:00:00+00:00,2018-10-16 17:00:00+11:00,2018-10-16,17:00,0.94216794
2018-10-17 02:00:00+00:00,2018-10-17 13:00:00+11:00,2018-10-17,13:00,0.27045074
2018-10-17 06:00:00+00:00,2018-10-17 17:00:00+11:00,2018-10-17,17:00,0.48482904
2018-10-18 02:00:00+00:00,2018-10-18 13:00:00+11:00,2018-10-18,13:00,0.5658751
2018-10-18 06:00:00+00:00,2018-10-18 17:00:00+11:00,2018-10-18,17:00,0.61574894
2018-10-19 02:00:00+00:00,2018-10-19 13:00:00+11:00,2018-10-19,13:00,1.6969389
2018-10-19 06:00:00+00:00,2018-10-19 17:00:00+11:00,2018-10-19,17:00,1.7495674
2018-10-20 02:00:00+00:00,2018-10-20 13:00:00+11:00,2018-10-20,13:00,1.3738214
2018-10-20 06:00:00+00:00,2018-10-20 17:00:00+11:00,2018-10-20,17:00,0.817457
2018-10-21 02:00:00+00:00,2018-10-21 13:00:00+11:00,2018-10-21,13:00,0.58344686
2018-10-21 06:00:00+00:00,2018-10-21 17:00:00+11:00,2018-10-21,17:00,0.5128581
2018-10-22 02:00:00+00:00,2018-10-22 13:00:00+11:00,2018-10-22,13:00,1.4295844
2018-10-22 06:00:00+00:00,2018-10-22 17:00:00+11:00,2018-10-22,17:00,1.7683245
2018-10-23 02:00:00+00:00,2018-10-23 13:00:00+11:00,2018-10-23,13:00,2.3489697
2018-10-23 06:00:00+00:00,2018-10-23 17:00:00+11:00,2018-10-23,17:00,2.4097521
2018-10-24 02:00:00+00:00,2018-10-24 13:00:00+11:00,2018-10-24,13:00,1.1722184
2018-10-24 06:00:00+00:00,2018-10-24 17:00:00+11:00,2018-10-24,17:00,0.5110501
2018-10-25 02:00:00+00:00,2018-10-25 13:00:00+11:00,2018-10-25,13:00,1.1429948
2018-10-25 06:00:00+00:00,2018-10-25 17:00:00+11:00,2018-10-25,17:00,1.9429979
2018-10-26 02:00:00+00:00,2018-10-26 13:00:00+11:00,2018-10-26,13:00,2.0340955
2018-10-26 06:00:00+00:00,2018-10-26 17:00:00+11:00,2018-10-26,17:00,2.0265422
2018-10-27 02:00:00+00:00,2018-10-27 13:00:00+11:00,2018-10-27,13:00,1.8134316
2018-10-27 06:00:00+00:00,2018-10-27 17:00:00+11:00,2018-10-27,17:00,1.8610197
2018-10-28 02:00:00+00:00,2018-10-28 13:00:00+11:00,2018-10-28,13:00,0.42756775
2018-10-28 06:00:00+00:00,2018-10-28 17:00:00+11:00,2018-10-28,17:00,0.4406391
2018-10-29 02:00:00+00:00,2018-10-29 13:00:00+11:00,2018-10-29,13:00,1.1404637
2018-10-29 06:00:00+00:00,2018-10-29 17:00:00+11:00,2018-10-29,17:00,1.1282524
2018-10-30 02:00:00+00:00,2018-10-30 13:00:00+11:00,2018-10-30,13:00,1.7714396
2018-10-30 06:00:00+00:00,2018-10-30 17:00:00+11:00,2018-10-30,17:00,2.1215441
2018-10-31 02:00:00+00:00,2018-10-31 13:00:00+11:00,2018-10-31,13:00,2.3199809
2018-10-31 06:00:00+00:00,2018-10-31 17:00:00+11:00,2018-10-31,17:00,1.9857506
2018-11-01 02:00:00+00:00,2018-11-01 13:00:00+11:00,2018-11-01,13:00,2.4840744
2018-11-01 06:00:00+00:00,2018-11-01 17:00:00+11:00,2018-11-01,17:00,2.4970279
2018-11-02 02:00:00+00:00,2018-11-02 13:00:00+11:00,2018-11-02,13:00,3.2372825
2018-11-02 06:00:00+00:00,2018-11-02 17:00:00+11:00,2018-11-02,17:00,2.8060148
2018-11-03 02:00:00+00:00,2018-11-03 13:00:00+11:00,2018-11-03,13:00,2.5033233
2018-11-03 06:00:00+00:00,2018-11-03 17:00:00+11:00,2018-11-03,17:00,2.3238876
2018-11-04 02:00:00+00:00,2018-11-04 13:00:00+11:00,2018-11-04,13:00,1.8581891
2018-11-04 06:00:00+00:00,2018-11-04 17:00:00+11:00,2018-11-04,17:00,2.2668304
2018-11-05 02:00:00+00:00,2018-11-05 13:00:00+11:00,2018-11-05,13:00,2.3701026
2018-11-05 06:00:00+00:00,2018-11-05 17:00:00+11:00,2018-11-05,17:00,0.86014366
2018-11-06 02:00:00+00:00,2018-11-06 13:00:00+11:00,2018-11-06,13:00,1.9062666
2018-11-06 06:00:00+00:00,2018-11-06 17:00:00+11:00,2018-11-06,17:00,2.1563787
2018-11-07 02:00:00+00:00,2018-11-07 13:00:00+11:00,2018-11-07,13:00,0.1217676
2018-11-07 06:00:00+00:00,2018-11-07 17:00:00+11:00,2018-11-07,17:00,0.07481972
2018-11-08 02:00:00+00:00,2018-11-08 13:00:00+11:00,2018-11-08,13:00,1.2678077
2018-11-08 06:00:00+00:00,2018-11-08 17:00:00+11:00,2018-11-08,17:00,1.3466102
2018-11-09 02:00:00+00:00,2018-11-09 13:00:00+11:00,2018-11-09,13:00,1.3235054
2018-11-09 06:00:00+00:00,2018-11-09 17:00:00+11:00,2018-11-09,17:00,1.656624
2018-11-10 02:00:00+00:00,2018-11-10 13:00:00+11:00,2018-11-10,13:00,1.8365288
2018-11-10 06:00:00+00:00,2018-11-10 17:00:00+11:00,2018-11-10,17:00,1.5323585
2018-11-11 02:00:00+00:00,2018-11-11 13:00:00+11:00,2018-11-11,13:00,2.1275663
2018-11-11 06:00:00+00:00,2018-11-11 17:00:00+11:00,2018-11-11,17:00,1.8970522
2018-11-12 02:00:00+00:00,2018-11-12 13:00:00+11:00,2018-11-12,13:00,1.84373
2018-11-12 06:00:00+00:00,2018-11-12 17:00:00+11:00,2018-11-12,17:00,1.6915814
2018-11-13 02:00:00+00:00,2018-11-13 13:00:00+11:00,2018-11-13,13:00,2.0887434
2018-11-13 06:00:00+00:00,2018-11-13 17:00:00+11:00,2018-11-13,17:00,2.2151341
2018-11-14 02:00:00+00:00,2018-11-14 13:00:00+11:00,2018-11-14,13:00,0.94670516
2018-11-14 06:00:00+00:00,2018-11-14 17:00:00+11:00,2018-11-14,17:00,0.3550328
2018-11-15 02:00:00+00:00,2018-11-15 13:00:00+11:00,2018-11-15,13:00,1.2125856
2018-11-15 06:00:00+00:00,2018-11-15 17:00:00+11:00,2018-11-15,17:00,0.27166215
2018-11-16 02:00:00+00:00,2018-11-16 13:00:00+11:00,2018-11-16,13:00,0.42736235
2018-11-16 06:00:00+00:00,2018-11-16 17:00:00+11:00,2018-11-16,17:00,0.8775471
2018-11-17 02:00:00+00:00,2018-11-17 13:00:00+11:00,2018-11-17,13:00,0.9984315
2018-11-17 06:00:00+00:00,2018-11-17 17:00:00+11:00,2018-11-17,17:00,0.35548183
2018-11-18 02:00:00+00:00,2018-11-18 13:00:00+11:00,2018-11-18,13:00,0.76694584
2018-11-18 06:00:00+00:00,2018-11-18 17:00:00+11:00,2018-11-18,17:00,0.49915314
2018-11-19 02:00:00+00:00,2018-11-19 13:00:00+11:00,2018-11-19,13:00,1.2076868
